Temperature,Sea_State,Wind_Speed,Weather_Prediction_Days,Month,Day,Day_Of_Week,Whale_Sighting
15.071291833014566,0,46.15574744197899,1,8,22,1,0
24.88994023569542,10,0.9331619827093296,5,11,20,1,1
17.035132392670786,9,24.667886452162303,4,9,20,5,1
16.393619775098706,2,72.64617151130048,5,8,15,0,1
6.475477894181312,1,99.18099513493634,3,11,4,3,0
29.382573359195874,1,9.917809958721591,0,2,9,1,1
25.10716092915446,0,40.14943158612883,4,12,7,3,1
7.059150049999574,7,80.00709686991596,1,10,19,3,0
16.14585856946446,2,20.403563462889885,3,12,19,4,0
41.33063543866615,2,55.50849493022862,4,11,6,0,0
14.582475626678896,5,73.30712960296748,3,1,6,6,0
10.795794883648924,7,61.5985450260179,7,10,20,6,0
24.57811041110252,8,18.802473461541613,3,2,15,3,0
44.42601816442403,8,35.538456868573945,1,2,15,6,1
14.682210860460017,3,78.37917844853972,6,12,25,0,0
31.885421896235144,4,55.42265141320166,2,3,20,4,1
35.4647846131487,1,0.5229613542912737,4,10,9,0,1
14.505501759695987,10,76.09907600280938,7,7,4,1,0
34.12865394447438,8,3.531135494023907,1,2,18,3,1
19.711325308770128,7,74.57337827312321,3,1,18,0,0
30.292233223743178,2,20.24805601652374,7,6,5,6,0
30.34118843043579,10,95.80734801193802,1,9,20,2,0
26.43098736299034,8,36.79407513020845,6,3,23,0,1
8.611590802176332,2,32.69316163380791,7,6,30,3,0
38.41209982356952,8,14.888805033244468,7,3,11,4,1
17.83120259886943,1,30.560421549021488,2,1,5,6,1
12.46074041599417,9,87.66507618282006,5,12,22,4,0
6.631005662190557,8,99.63343376272474,4,5,26,3,0
28.635717727529673,7,36.83095305068483,2,10,4,6,1
32.1025744736913,8,44.861063095454256,0,11,29,1,0
5.663513157114246,4,72.2070938202737,4,4,12,6,0
25.48372233197124,10,88.61957804650746,2,7,2,1,0
14.059831007917518,10,59.304433418678414,3,6,13,4,0
30.806911616377995,1,39.15256981778293,4,10,10,4,1
11.974657160199659,7,41.262184084862376,4,7,9,3,0
32.63750952409864,5,69.56181464968068,1,5,10,1,0
20.469413852021496,7,0.32182636042786816,3,4,31,4,1
42.46919954946938,10,61.95893374598407,0,7,7,1,1
10.50083776583973,4,35.54930104413574,5,7,4,4,0
18.642654042010342,9,79.41973312770843,7,6,19,6,0
9.538940849623563,1,9.299063982313216,6,8,10,0,1
41.98774473114251,5,58.82022669483905,2,4,30,2,0
40.09357413523924,4,48.09728898861238,1,10,31,6,0
15.317665108606224,4,64.23255259052274,2,5,3,5,0
31.39936184136716,0,6.485359448296835,0,4,25,0,1
37.688888008048636,1,57.99837874281313,7,12,21,5,0
27.208032463978494,7,56.14845879595237,0,1,29,4,0
26.18602313424026,2,56.06600944161709,4,12,31,2,0
14.674091636018067,9,60.34876665964548,6,8,19,2,0
8.72411071223597,2,67.64679372263622,0,1,31,4,0
40.88863031813307,7,80.49889996807697,2,5,21,4,0
41.016722286533216,7,26.982072012821433,3,6,2,1,1
30.32405829093072,1,82.5049410180062,3,6,27,4,0
18.561191641948028,7,49.82556822634536,4,5,20,3,0
18.968382984506434,10,7.705827913433117,5,3,10,4,0
34.038227154809576,0,5.85509292439792,2,5,2,3,1
40.884410398103086,5,33.42383186960608,2,12,2,4,1
40.48345697060469,7,78.48969771114676,0,8,28,1,0
36.19502183430495,2,70.76809347409157,6,2,24,3,0
30.68126584617151,7,78.86149646724064,2,6,17,0,0
8.365598599801952,0,51.72690564416094,1,9,16,3,0
11.46514856378455,10,44.01989979554906,5,8,16,6,0
40.94216754108317,10,14.745252670628394,0,11,14,1,1
29.257162386383598,8,32.81927536093116,1,8,7,5,1
5.367882064665186,10,43.40193661738753,4,8,21,3,0
9.058861714641285,8,8.860042967961723,3,7,31,6,1
31.54007076432223,4,22.061195271121125,4,8,11,6,1
5.2024633538487475,9,59.82252940637388,3,6,24,6,1
11.432322056699945,3,73.56631142391899,4,2,1,4,0
26.949351574663446,10,99.83475113929497,2,2,11,6,0
32.67580790770773,5,93.31133313435576,1,8,23,4,0
31.078450380104023,6,64.25651995351916,3,11,21,5,0
13.970772378422392,4,42.1248053294072,0,1,4,1,0
33.48716885390144,10,63.617736470823274,1,6,7,2,0
14.489963499872003,9,78.56516180802319,0,6,26,4,0
18.01598792637071,8,11.833619092338733,1,11,15,6,1
34.85965620472096,2,40.99048896962883,1,4,18,6,0
30.98531596188859,6,83.98022856356172,4,12,12,0,0
38.96893641976712,9,38.3832951933044,3,11,31,6,1
31.304515692013734,9,57.18722712271865,3,11,17,1,0
27.732344133418863,10,58.77693608621982,6,10,1,3,0
8.746990713123699,4,18.447625313363936,1,3,11,3,0
19.70863212237734,6,36.22354416522884,2,11,28,6,0
15.608094707269018,1,33.451128874193216,2,3,1,0,1
14.759585735163343,3,2.6196708532064794,0,1,15,4,1
43.920422190097824,1,2.4191763891355245,0,3,28,1,1
20.723908986670416,6,83.16970436757735,4,4,21,0,0
40.681862207084535,1,27.30708099728124,1,11,10,4,1
30.245545039890516,10,51.80787662388154,0,11,7,1,1
36.79245214166593,0,29.872557358877305,0,5,2,6,1
25.105483724207684,8,94.06792451153404,5,3,10,3,0
28.076155385054363,0,25.929675886577375,1,6,24,1,0
24.700707752754557,7,42.96568127389351,7,11,4,6,0
12.80971951192178,1,87.27302504846018,4,12,12,5,0
33.89808461046022,7,84.19335667918087,0,5,19,2,0
16.23089449763423,2,18.610141784627732,4,3,26,1,0
5.972638657258154,5,80.26433097957104,3,6,11,2,0
30.818891836286713,2,45.81868867378927,4,6,8,1,0
12.084427176281958,6,48.29688720853552,7,8,18,2,0
42.61834337411657,9,13.347997241594378,2,2,11,5,1
43.157143080103495,8,8.060151375712465,7,1,11,3,0
41.59457560881794,1,72.79393069737652,2,4,13,4,0
19.806348010217775,4,49.646115235529976,4,7,3,2,0
5.618264661154697,5,43.68507026151796,2,11,12,5,0
42.132742503509014,3,72.95082286523967,3,10,3,2,0
22.127365932692573,3,76.55128989911097,1,3,10,3,1
43.666192761746785,3,15.890816766935355,2,3,27,2,1
43.54479908357011,1,61.02251494776413,2,5,17,5,1
39.120378218694405,3,13.535408227768553,4,5,22,6,1
16.77795568278343,10,75.13750860290457,3,10,2,5,0
20.403909144077012,0,65.69551562671396,6,3,17,0,1
39.045466860674274,5,95.6614621083458,6,9,16,3,0
17.676880206251106,0,6.895801635642118,6,4,2,6,1
11.7797098674437,9,5.705472115125431,6,3,28,0,0
27.272050498334007,5,28.218707469320016,1,11,22,3,1
42.44619096643124,0,26.170568373590598,7,2,30,6,1
32.84119186699892,5,24.697879907199983,4,10,20,2,0
27.802446803574597,9,90.62545805210367,4,11,6,6,0
8.88705975083074,7,24.95461998495061,5,9,28,5,0
29.60028906796679,10,27.1949726128631,3,4,25,0,0
44.60215400417053,1,75.93982624179637,6,3,29,2,0
10.60336060946096,1,44.973984245054,1,7,10,5,1
25.73318609454947,3,77.67105569551812,3,8,28,3,0
40.094922877118215,10,6.536615756438524,6,11,10,6,1
34.63074471016817,2,48.75711936733843,1,2,8,5,0
32.88062963981072,3,3.3613600183282633,3,7,1,2,1
33.09936335948437,6,6.265320345535452,4,12,13,0,1
19.379646048790207,10,90.64374533444109,4,5,24,0,0
16.743673770579733,0,13.924537111759516,7,11,9,6,1
37.374446219140545,5,53.24206822752171,0,5,22,5,1
37.404535787167234,2,41.10956026007065,7,3,10,2,1
39.68289274320415,10,34.73433262588427,2,5,15,1,0
41.529622102258855,9,89.98333456872724,7,12,5,3,0
25.453695954437514,6,2.18233967754895,6,2,22,3,1
25.060651787487984,9,66.37896861755891,5,4,16,2,0
36.931807158671006,1,96.33944342135504,3,6,13,1,0
30.998557231110606,1,56.016818346184195,5,1,22,0,1
33.07867509030814,3,93.68224620330918,0,10,25,6,0
36.83170677744404,0,5.225787928602377,2,4,20,4,1
40.60021367270265,2,41.87933190741614,3,6,18,4,1
18.51980627406143,8,26.015779096205115,1,9,11,6,1
20.02331810559776,6,73.08209649807299,6,11,27,2,0
8.75927759363476,6,98.12970904972467,2,11,9,1,0
28.13120563984696,10,25.65300624442478,4,2,16,1,0
6.437690951869683,3,65.41746014740745,0,11,2,3,1
23.623920725298404,1,19.809763275974014,2,7,26,0,1
26.705785388303063,3,56.53302545716099,6,6,25,5,0
16.461650085131375,5,46.39324866883362,7,2,2,1,0
28.63333042276043,10,97.2005329631537,2,8,12,6,0
6.220009997561977,10,60.85272726964666,7,7,8,5,0
6.493927549968577,2,34.950637208681876,6,11,9,4,1
37.904022426386334,0,11.409578488793336,4,5,12,5,1
19.407625656450517,7,15.124682873493455,3,12,26,0,1
10.08242050607539,4,22.53169299512351,1,5,9,6,1
25.889730402192175,4,25.0966661340298,4,7,10,0,1
35.799742123944434,10,85.06160578411378,7,9,25,5,0
13.632841099873726,3,56.12227882825249,7,11,2,2,0
29.91561903276001,5,52.33909113743665,1,9,16,1,0
8.41389859975072,2,11.476887186921747,3,9,20,6,1
7.067268846744308,8,86.0139693349435,2,6,7,2,0
26.25418526272592,4,72.28143032084837,1,10,28,5,0
26.62540486440426,2,6.766836190000158,0,6,2,1,0
30.497196059928264,10,70.78350972297687,0,3,1,3,0
34.04365334890646,0,54.353821734264606,6,1,19,2,0
44.03408317850138,9,8.172534574677826,4,7,28,2,1
25.65201393204781,5,45.830064152865646,7,4,4,5,1
17.918258917649837,1,48.469628713004695,3,1,24,4,0
36.80744779074814,2,16.577454016327575,6,8,22,5,0
15.833290050482969,0,94.56981470002823,4,12,27,2,0
22.558856828225444,8,84.99753714806619,4,6,2,1,0
8.138255253690637,7,66.90223373291083,6,6,31,4,0
6.0140297366183,1,46.22955610006072,5,2,25,5,1
43.505936587117006,10,41.17655415845085,4,1,14,6,0
38.439204820488236,7,65.09734671509541,5,2,2,5,0
32.83896824374792,8,54.543186940690546,0,4,29,2,0
21.358117776570793,0,6.227310588188562,0,2,15,2,1
11.93177280283383,4,51.25026487703317,4,1,12,3,0
11.257481706843443,7,80.64036172328395,0,7,5,5,0
15.009715926583812,10,45.923987759695805,3,11,28,2,1
26.969066588244818,1,5.195657755426842,5,11,20,6,1
33.583836908002496,3,78.6278199384033,5,12,29,0,0
31.40789506870925,6,20.13637821359744,4,8,7,4,1
16.197355877837715,2,25.862083488803876,0,6,24,0,1
43.19461122652776,4,16.47063534322959,1,4,21,4,1
34.51587666783074,7,33.02150648714976,7,6,10,6,1
27.174162100456027,9,75.6751505688635,6,3,14,5,0
29.46882984937409,2,51.93858595039374,6,12,14,3,0
21.784002497111597,3,20.488127415071254,5,8,5,2,1
14.909239580046298,8,87.78300781520409,4,10,18,2,0
19.238907146050465,6,87.95818549515292,4,2,24,2,0
35.31384441857476,0,87.05784250460069,3,5,14,5,0
5.575739545190235,3,23.87962113815393,2,1,2,4,1
9.64290562027665,3,45.12393441809881,7,6,26,6,1
6.84010568087011,8,98.49896561408751,2,2,12,2,0
6.6291520927588055,5,77.20124763099903,5,4,22,0,0
39.21842336044029,8,2.716742122555982,6,6,24,2,0
33.146314375200944,5,6.5204591260492055,3,10,6,5,1
23.96695316349301,5,46.39313768123328,3,11,4,6,0
8.91336642604006,4,90.92202058615601,3,8,13,3,0
24.664635004673293,4,53.870179795271426,5,12,4,6,0
23.938870831222626,1,49.781250803429025,2,8,22,0,1
11.928074796400608,7,10.547369995663058,6,11,14,2,1
22.35406596951892,7,65.6780104724294,3,6,31,2,0
20.94018937589494,10,82.21031606002255,6,4,16,1,0
29.63400392208866,0,38.04200075075623,0,8,29,4,1
30.40374603470575,7,77.56118509253275,4,8,4,0,0
6.812160390881781,4,96.44766539008116,4,10,24,1,0
19.98450458505885,1,20.376645912768907,6,1,25,6,1
30.034396628569453,1,52.33296311947413,1,4,1,3,0
25.125450343203507,5,28.713795808457554,1,4,13,4,1
39.25959364753289,10,79.28544190338394,5,7,4,0,0
31.3477452647578,8,57.75933658811575,5,11,20,2,0
11.517377083257188,0,63.45824175503038,4,7,18,6,0
7.822749896017194,5,79.79141596158941,0,11,6,0,0
30.696771128252625,8,39.59704726624549,7,8,3,2,1
6.0604524216648725,7,91.50900684070432,2,11,23,4,0
28.43102325093853,10,53.302886724614,2,5,13,2,1
42.6092096569983,5,15.7954822835348,5,7,27,3,1
28.01896711503516,2,69.58991181688025,0,8,16,6,0
20.526797048260875,7,79.32613504382545,5,9,27,5,0
30.731528737694127,8,31.67616770675267,7,3,5,2,1
23.330115619660667,0,85.7179256998753,2,3,4,3,0
26.8246715726374,8,90.61432547657664,6,4,21,5,0
42.658592351061,5,27.690448737780894,5,5,8,6,1
20.44410551203097,5,98.3521472715222,3,10,19,4,0
43.44762255295657,3,14.071152804875842,6,1,14,4,1
41.21402567824255,0,20.201566840248997,7,7,7,6,0
12.831645391571858,9,18.422483923802613,7,9,31,6,1
7.774452035006618,7,89.39897100078704,5,8,14,0,0
9.031120055097066,1,65.42925523249619,4,5,6,3,1
5.728873026061989,0,15.210428322227287,5,4,12,3,1
8.777718430237137,1,44.032341836834895,4,12,16,6,0
32.320270936654275,0,61.529802506980204,7,7,17,1,1
7.8475459384091595,0,8.34640849893833,0,5,13,1,0
17.75902521175045,8,88.24163684073388,7,7,23,5,0
38.79501243877818,0,80.36035354415351,2,12,14,5,0
5.930877429433035,3,50.52067735766382,6,1,29,1,0
37.578739303557434,9,96.71266152591704,6,1,7,6,0
16.274190990936,5,41.77609792750997,1,10,14,6,0
9.72659310486625,6,98.41103190364979,1,3,15,5,0
32.86948661456603,1,66.79199988036271,7,11,12,2,0
30.15771387119536,5,63.467127325394145,2,2,17,6,0
40.09888054108212,6,16.5954895295785,1,2,9,1,1
34.40284175215543,9,88.1927758304644,6,7,22,3,0
37.13923721539394,9,42.74896879206152,5,12,15,6,0
16.281382902852258,1,16.223340578247935,0,10,12,6,1
12.097581751188912,1,1.260751997575904,0,2,2,2,1
35.024590065634335,9,55.975568363838256,2,11,5,5,0
37.27338957069056,6,52.739962212267635,7,4,13,6,0
44.620205680026935,0,71.93536223691585,1,2,27,4,1
21.50470707645706,7,89.02580530178021,5,6,20,0,0
19.880723431711328,10,7.9406584643029525,0,8,23,1,1
36.05651842967987,2,73.14964903403623,0,10,8,4,0
18.632141610120712,10,18.741194409758222,3,4,27,5,0
42.23029302414259,5,85.8177053157164,7,5,14,3,0
39.336510073720476,8,81.90635138616561,3,4,15,0,0
22.159761095000732,5,54.07937549855444,6,3,11,4,0
35.03484271165989,8,71.02427986233116,0,5,1,0,0
35.18171496338729,6,31.43501131837484,2,9,21,1,0
9.124954753437304,8,47.116789893281464,4,8,31,5,0
41.102116267182666,1,82.16368977104716,4,8,3,6,0
25.210094897914285,7,45.92651971732139,5,8,17,3,0
38.058298644309666,7,35.77982653254418,0,12,28,5,1
17.801984041224472,1,49.421244725029986,0,8,19,0,0
40.82092913984802,3,82.82492524372184,6,7,14,4,0
20.568067149366524,10,33.520804737087275,0,8,22,1,0
5.433506059211934,6,17.37615931357438,2,11,30,1,0
41.21527905677055,10,71.20140203307808,3,8,23,5,0
8.651467071445342,3,82.59782127080818,0,8,8,6,0
17.772545503616595,3,10.063747852353334,0,12,13,4,1
43.0024786820322,5,23.98741127559447,6,10,27,6,0
43.024285877502244,9,14.19719897609939,7,7,20,6,1
27.937515524931445,5,34.79414115821666,1,12,3,4,0
30.27348848679197,9,45.035097890541266,7,1,5,0,0
22.93782087913279,2,74.88263369633064,6,4,9,5,0
16.728430867922583,8,65.11475848816741,7,4,29,5,0
18.14658181479664,9,62.092856747843115,6,5,6,2,0
31.900738243081538,10,35.23749466096544,2,10,31,5,0
35.0949811775072,1,84.144755308476,5,6,25,1,0
36.66316174903394,5,47.128716739816454,0,4,31,0,0
36.584725711782156,6,97.91049380151546,6,2,22,4,0
8.648244121947615,8,63.41421382957368,6,6,2,5,0
24.776812188103257,2,12.626474156450273,1,8,13,0,1
7.302350400665771,9,67.6177562075434,6,8,5,5,0
26.98115529294942,2,32.5104015431699,4,7,28,4,1
22.66122005493508,6,68.63271966860974,5,6,27,3,1
40.50816731033199,3,6.964114816240574,0,2,25,4,0
19.036600502083147,7,17.48814371759594,0,7,8,4,0
9.682680657104235,6,85.57372589057863,1,11,23,4,0
10.719667282113434,4,22.71795570235149,2,12,1,5,1
35.46042526869889,6,83.704112524294,0,5,20,2,0
29.728722532650444,2,27.927608845441043,4,6,12,4,1
9.04490704491161,1,64.28819100587077,0,10,23,1,0
8.364272244599897,5,69.4150573509831,4,8,11,1,0
33.0387652583648,1,51.265475314505295,5,8,7,0,1
7.910520254567741,2,30.531067669673128,5,3,15,2,0
37.87440237161425,5,21.264437637109612,3,12,22,0,1
33.24968908625985,4,3.318935456242622,3,12,24,1,1
8.25395122567599,7,30.39464012407238,4,7,11,6,0
8.393508563407677,8,65.3162790531283,2,1,29,1,0
44.465583140047016,10,93.83048184484826,0,1,22,3,0
19.970831830244812,2,87.1204482263052,6,7,26,4,0
19.825685882675636,9,76.60647765353026,0,10,16,6,0
37.5119826903001,2,78.84473432532987,3,9,3,1,0
42.88994309535435,2,66.49849034759953,7,7,20,5,0
44.44004255291483,5,26.0286857566003,6,10,14,5,0
35.13512741035767,0,90.71950307058299,4,5,3,0,0
20.05038342123663,6,67.0732311905834,6,8,1,6,0
8.34002866794675,0,56.04406309804399,7,2,31,0,0
36.08587663709747,4,11.098946921348107,0,9,26,4,1
27.3361699894322,9,44.70555438064254,0,6,21,4,1
21.968880369879052,7,46.03582712019263,2,9,15,3,0
41.25417540378944,3,86.45636095226699,1,2,1,2,0
9.447899292246053,4,54.66482201877885,6,3,17,0,0
24.705004171634364,3,38.04005489704097,3,12,2,4,1
5.454145790696763,3,97.68003285106593,7,8,29,0,0
23.74642567976505,7,11.072059332631568,7,1,20,4,0
7.252131027273494,1,42.25484283119446,7,10,6,1,0
9.752716650722878,0,4.202467517140529,3,7,8,0,1
9.701049871084194,2,73.99041207669303,1,7,29,1,0
30.968412084642544,8,91.80765521991506,0,1,16,0,0
34.84179517061693,3,28.003732955048942,2,9,19,2,1
28.334750603886384,9,85.83416767991208,2,8,1,3,0
43.486901938981674,4,29.221823046189776,3,4,3,5,0
19.994823180948163,1,91.07701616439152,2,10,28,5,0
16.42848345127443,3,75.3961903596784,7,11,3,5,0
39.74396512757841,1,80.49067768414386,5,5,5,1,0
13.943833540778105,1,1.80065556004545,1,2,27,6,1
43.52890157762445,3,96.2810357074026,0,9,12,4,0
5.486178987592654,5,72.66709920703232,5,12,12,5,0
43.79515306830556,6,30.47510953861333,1,12,20,2,0
6.7263964780230445,9,82.9394664858847,4,6,13,5,0
40.645724547922846,2,28.152119841492997,6,3,20,0,1
26.108044363451995,2,87.2753839566128,3,12,9,1,0
44.718591844772014,9,11.258039041193701,7,7,7,6,1
7.9518625894159545,5,70.36859774607957,2,9,4,0,0
27.15417137605283,2,54.069847664491036,4,3,19,6,0
43.77210142476396,1,9.653447019544082,2,2,22,0,1
25.923913766805953,7,24.189382825883897,5,7,19,0,0
30.1759455254105,4,1.240403627731479,0,7,6,3,0
32.829947559384685,0,46.876796546450585,0,4,27,3,1
23.18164259071093,2,30.126526076000037,0,11,13,4,1
30.102323203362538,9,59.83574842977588,7,9,11,1,0
28.37257247692401,7,29.72378077086172,2,8,13,2,1
41.04632041963956,3,29.99191115069847,4,1,13,2,0
6.817855213658315,6,74.31931987316034,0,1,28,2,0
16.238527583689212,9,4.814283597835345,4,5,25,0,1
43.01645936306235,1,90.28949951919873,2,6,22,3,0
40.61055135563665,6,85.22638743911814,7,3,28,1,0
23.22627011142852,4,66.78046832264066,5,9,20,0,0
29.80530391206147,4,59.32215701073843,7,12,15,6,0
16.095247319245306,5,89.23024981396523,4,10,21,3,0
12.524846388950452,8,18.533017952871443,7,6,13,3,1
23.547936197599284,5,7.896916219082861,7,4,22,5,1
